User,Video,Time,Topic,Description
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,10,Medical Health, Medical Health;  Personal Experience/Storytelling;  Social Media and Online Education;  Clothing Accessories;  Fashion Accessories
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Popular Science, Popular Science
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,8,Popular Science, Popular Science;  Fashion Photography;  Clothing and Apparel;  Electronic Devices
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Workplace/Interpersonal Relationships, Social Interaction
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,8,Dance, Dance Performance;  Dance Performances;  Dancing with Technology;  Animal Dance
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,6,Creative Editing/Dubbing, Creative Editing/Dubbing;  Dance Performance
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Medical Health, Medical Health
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Medical Health, Personal Care
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,4,Medical Health, Medical Health
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Workplace/Interpersonal Relationships, Workplace Tools/Equipment
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,4,Popular Science, Popular Science;  Fashion Accessories
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,20,Outfit Recommendations, College Life;  Workplace Fashion;  Campus Life;  Popular Science;  Photography Equipment;  Fashion Inspiration;  Outfit Recommendations;  Workplace Decor
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,4,Technology, Electronic Devices;  Mobile Phones
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,16,Outfit Recommendations, Product Review;  Office Culture;  Communication;  Food Review;  Gadgets and Accessories;  Fashion Tips;  Fashion Accessories;  Fashion Photography;  Camera
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,4,Outfit Recommendations, Fashion Accessories;  Fashion
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,6,Education and Campus,N/A;  Campus Life;  Captions
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Product Review, Technology;  Product Review;  Technology News
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,4,Social and Political News, Social Media;  Online Dating
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,4,Outfit Recommendations, Fashion Inspiration;  Fashion Show
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Social and Political News, Social Media/Viral Content
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,4,Short Skits, Humorous Short Skits;  Fashion Photography;  Fashion Photography
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,6,Art Creation, Art Creation;  Outfit Recommendations;  Wall/Building;  Interior/Decor
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,6,Cute Pets, Pet Fashion;  Gadgets;  Animal Behavior
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Cute Pets, Animal-Assisted Therapy
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,8,Outfit Recommendations, Fashion Trends;  Electronic Devices;  Mobile Phones;  Workplace Fashion
27626715759,68425c6d-7a51-4c84-94c4-98fccfbf6a60,2,Travel, Leisure Activities
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,6,Outfit Recommendations, Mobile Applications;  Fashion Trends;  Mobile Devices;  Social Media Platforms
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Others, Other
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,12,Outfit Recommendations, Video Calls;  Medical Health;  Short Skits;  Fashion Tips for Video Calls;  Fashion Show;  Animation/Anime;  Workplace/Interpersonal Relationships;  Technology
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,20,Vlog/Insights Sharing, Learning Platforms and Tools;  Streaming/Vlogging;  Fashion Streaming;  Live Streaming;  Live Streaming;  Social Media Presence;  Live Streaming
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,6,Landscape Photography, Fashion Photography; n/a;  Person at Work
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Skill Sharing, Self-improvement/Personal Development
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Dance, Emotional Support
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Outfit Recommendations, Fashion Trends
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Popular Science, Popular Science
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Landscape Photography, Photography;  Portraits
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,12,Education and Campus, Social Interaction;  Campus Life;  Photography;  Selfies;  Lifestyle on Campus
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Workplace/Interpersonal Relationships, Office Culture;  Office Fashion
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Technology, Electronics;  Electronic Devices
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Animation/Anime, Popular Science;  Animation/Anime;  Product Review
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,16,Workplace/Interpersonal Relationships, Workplace Dynamics;  Transportation Technology;  Learning Environments;  Team Building;  Campus Life;  Food;  Sightseeing;  Team Building Activities
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,6,Local Culture and Tourism, Tourism;  Transportation;  Tourism;  Tourism Destination
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,24,Workplace/Interpersonal Relationships, Communication Technology;  Video Calls;  Virtual Meetings;  Communication;  Video Calls;  Outfit Recommendations;  Video Calls;  Video Calls;  Fashion for Video Calls;  Workplace Communication
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Outfit Recommendations, Electronics;  Fashion Trends
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Popular Science, Popular Science
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Education and Campus, Campus Life
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Technology, Footwear Technology;  Footwear Technology
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Food, Food Photography
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,4,Popular Science, Popular Science;  Product Comparison
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Sports, Physical Activity
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Outfit Recommendations, Fashion Accessories
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,2,Outfit Recommendations, Clothing
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,8,Satirical Parody, Technology in Media;  News/Celebrity Entertainment;  Fashion Trends;  Satirical Parody
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,16,Product Review, Product Review;  Medical Health;  Fashion Show;  Communication;  Product Comparison;  Video Calls;  Popular Science;  Video Calls;  Virtual Communication
27626715759,e0a80327-4ff5-4eeb-8b4d-58ac324ed8fe,8,Technology, Self-improvement;  Screenshots;  Mobile Phones
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,4,Education and Campus, Productivity Tools;  Education and Campus
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,6,Outfit Recommendations, Technology;  Fashion Trends;  Team Building
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,4,Popular Science, Mystery Creatures Found;  Technology in Daily Life
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Landscape Photography, Fashion Photography
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Technology, Communication
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Technology, Communication
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,8,Satirical Parody, Creative Editing/Dubbing;  Outfit Recommendations;  Mobile Technology;  Satirical Parody
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Technology, Gadgets
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,4,Popular Science, Popular Science;  Product Review
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,4,Cute Pets, Dogs and Technology;  Pets and Technology
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Landscape Photography, Product Photography
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,10,Outfit Recommendations, Fashion Trends;  Office Environment;  Technology Devices;  Mobile Devices;  Popular Science
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,6,Workplace/Interpersonal Relationships, Others;  Office Spaces;  Office/Workspace Design
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Landscape Photography, Gadget Photography
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Workplace/Interpersonal Relationships, Office Culture
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,8,Automobiles, Automotive Accessories;  Automotive Accessories;  Automotive Equipment;  Automotive Engineering
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Outfit Recommendations, Fashion Trends
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,4,Education and Campus, Campus Life;  Workplace Communication
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Popular Science, Popular Science
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Technology, Personal Protective Equipment
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Technology, Computer Accessories
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,4,Satirical Parody, Satirical Parody;  Fashion Show;  Local Culture and Tourism
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,4,Games, Entertainment Technology;  Game News/Reviews;  Technology News
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Outfit Recommendations, Fashion Show/Performance
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,10,Workplace/Interpersonal Relationships, Workplace Communication;  Live Streaming;  Social Media;  Workplace Culture
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,12,Fitness and Beauty, Mobile Technology;  Fashion and Beauty Tips;  Fashion Photography;  Photography and Selfies;  Self-Care
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,6,Celebrity Entertainment, Technology in Pop Culture;  Fashion Inspiration;  Emotions and Relationships
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Education and Campus, College Life
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,10,Technology, Educational Videos;  Fashion Photography;  Mobile Technology;  Mobile Phones
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,10,Satirical Parody, Photography;  Personal Growth;  Pet Photography;  Fashion Photography;  Photography;  Satirical Parody
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,6,Outfit Recommendations, Fashion Photography;  Electronic Devices;  Gadgets
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Technology, Technology
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,4,Technology, Technology in Everyday Life;  Daily Life
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,8,Satirical Parody, Street Interviews;  Satirical Parody;  Food;  Dance Performances;  Satirical Parody
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,6,Vlog/Insights Sharing, Live Streaming;  Vlogging
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Landscape Photography, Photography
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Popular Science, Popular Science
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Skill Sharing, Productivity and Tools
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,2,Outfit Recommendations, Fashion Advice for Specific Situations
27626715759,d9d2f599-be3e-4c90-8d95-be0007f8985e,12,Film/Variety Editing, Communication;  Video Calls;  Fashion for Video Calls;  Video Calls
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,6,Social and Political News, Food and Drink at Work;  Social Media;  User Interface;  Social Media
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,4,Outfit Recommendations, Fashion Inspiration;  Office Environment
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Cute Pets, Pet Supplies
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,8,Vlog/Insights Sharing, Vlog/Insights Sharing;  Food Photography;  Productivity and Time Management;  Food
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,22,Food, Career/Job;  Food Preparation;  Food and Drink;  Food;  Food;  Fashion Tips;  Recipes;  Productivity/Productivity Tools;  Cooking and Baking;  Office/Study Spaces;  Baking
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,4,Outfit Recommendations, Fashion Accessories;  Editing for Entertainment;  Food for Thought
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,4,Landscape Photography, Culinary Photography;  Office/Workplace Decor
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,6,Food, Desserts;  Desserts;  Workplace Culture
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,4,Food, Desserts;  Food Photography
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Workplace/Interpersonal Relationships, Workplace Culture
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,6,Fitness and Beauty, Photography;  Beauty and Fashion;  Self-Care and Beauty
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,4,Medical Health, Medical Health;  Social Media
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,8,Product Review, Product Showcase;  Beauty and Fashion;  Product Photography;  Product Comparison;  Product Demo;  Campus Life;  Self-Care
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Outfit Recommendations, Fashion Trends
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,6,Cute Pets, Office Environment;  Animal Behavior;  Animal Behavior
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Landscape Photography, Landscape Photography
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,8,Technology, Gadgets;  Photography;  Electronic Devices;  Campus Life
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Landscape Photography, Landscape Photography
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Celebrity Entertainment, Live Streaming
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Creative Editing/Dubbing, Creative Editing/Dubbing
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,6,Satirical Parody, Vlog/Insights Sharing;  Home Life;  Satirical Parody
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,8,Food, Desserts;  Food;  Office Settings;  Workplace Culture;  Food/Beverages
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Technology, Communication
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,8,Skill Sharing, Skill Sharing;  Product Features;  Career Development;  Mobile Devices
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,12,Satirical Parody, Fashion Advice;  Film Analysis;  Landscape Photography;  Gadget Reviews;  Mobile Devices;  Smartphone Review;  Professional Development;  Satirical Parody
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,8,Outfit Recommendations, Clothing Styling;  Popular Science;  Others;  Fashion Trends
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Food, Food
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Satirical Parody, Satirical Parody
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Product Review, Product Review
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Automobiles, Automotive Technology
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Travel, Transportation
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Technology, Mobile Devices
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Landscape Photography, Fashion Photography
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Dance, Street Dance
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Satirical Parody, Satirical Parody;  Landscapes
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,14,Workplace/Interpersonal Relationships, Workplace Dynamics;  Street Fashion;  Photography/Videography;  Outfit Recommendations;  Automotive Technology;  Social Interactions;  Photography
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,4,Celebrity Entertainment, Celebrity Entertainment;  Fashion Trends
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,4,Art Creation, Popular Science;  Fashion Photography
27626715759,7664a505-1541-452f-89c8-e83993a97a2b,2,Product Review, Product Review
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,4,Social and Political News, Social Media Presence;  Mobile Apps
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,10,Outfit Recommendations, Social Media/Online Presence;  Fashion Accessory;  Creative Editing/Dubbing;  Fashion Accessories;  Fashion Trends
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,2,Medical Health, Medical Health
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,2,Finance, Productivity
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,2,Workplace/Interpersonal Relationships, Workplace Decor
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,4,Satirical Parody, Mobile Devices;  Humorous Captions;  Film Review
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,16,Satirical Parody, Humor;  Fashion Humor;  Fashion Tips and Advice;  Personal Technology;  Fashion Humor;  Humorous and Satirical Content;  Humor/Satire
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,6,Skill Sharing, Skill Sharing;  Skill Sharing;  Fashion/Outfit Inspiration;  Learning Opportunities
27626715759,0236f41d-c39f-4f84-a7dc-51385cdbda57,2,Education and Campus, Educational Research and Statistics
